h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler,log_A_recup_LT,log_A_recup_MT
1.0217888802078718,0.8454948134320952,0.8639813164753278,0.7442879155083415,0.9320647408507916,1.1420936249918368,0.852726573955709,1.099205028568384,55.76042175292969,1.1810623168945311,0.5901809692382813,0.6654708862304688,24994.430541992188,0.3413352966308594,282.7586364746094,310.03644409179685,351.1683410644531,-0.034261676344838024,-0.859897923083388,-0.329894148070766,-1.1663673092187707,-0.7588201147262188
1.015867128526917,1.207895420747889,1.1581491952691652,1.0592163564452384,1.0466835695872885,0.8836026455002169,1.0321931410736904,0.9442967070984546,40.29167175292969,1.240437316894531,0.6495559692382813,0.6248458862304688,25463.180541992188,0.6147727966308594,293.0711364746094,308.47394409179685,352.1058410644531,-0.3613948037859,0.051077886343619566,0.13329588233832537,-1.594218219746995,-0.4790626059198456
0.9686107114879488,0.7410135458699465,1.3054262464339284,0.7144936883284354,1.4152837271027408,0.9397153621048601,0.8790204522525522,0.9925471586792157,59.04167175292969,1.2654373168945312,0.4745559692382813,0.6498458862304688,21713.180541992188,0.4272727966308594,290.5711364746094,320.97394409179685,349.6058410644531,0.07787968993788408,-0.21574051099684255,-0.404993617279148,-0.9591067092172404,-0.45854937798118267
0.8551598199345452,1.1220708664178685,1.0915292168086481,1.1150684412715883,1.0998485197284054,1.0356304761276114,0.9849230634517807,1.0920065534457721,36.54167175292969,1.2154373168945312,0.6245559692382814,0.5998458862304688,29213.180541992188,0.3022727966308594,285.5711364746094,325.97394409179685,354.6058410644531,0.6403918497523196,-0.6549478487305576,1.2430375105978329,-0.7096027889794758,-0.4604029806502826
0.8889861015584576,0.8889861015584576,0.7401946497037701,1.0345160891429532,1.0225255001584996,1.0118107790299664,0.6992136322919189,0.8554978036652048,57.16667175292969,1.127937316894531,0.6120559692382813,0.5623458862304688,26088.180541992188,0.5210227966308594,279.3211364746094,312.22394409179685,358.3558410644531,-0.44731702285102576,-0.6583654068577613,-0.5811134125344656,-1.6332543588793793,-0.8489743339873147
1.091750474781289,1.091750474781289,1.0156825195272663,0.7998027986231245,0.7663861819878269,0.7208661677843891,1.008452522902355,1.065030057846715,42.16667175292969,1.2279373168945311,0.5120559692382813,0.6623458862304688,21088.180541992188,0.2710227966308594,289.3211364746094,322.22394409179685,348.3558410644531,0.01474520397565784,-1.1276894442724823,-0.2141792939029653,-1.2165317486717095,-0.9635980873571566
1.3069002212014276,0.992334611922456,1.1218153830277624,1.149783833622914,0.9254883823052188,1.116529196337884,1.1120501726121064,0.9688276548737258,49.66667175292969,1.2779373168945312,0.5620559692382814,0.7123458862304688,28588.180541992188,0.3960227966308594,284.3211364746094,327.22394409179685,353.3558410644531,0.22046662242789322,-0.2036185694457331,-0.22845178836468932,-0.6595482833418332,-0.34037051565843074
0.9440692125037238,0.9440692125037238,1.0645954562463051,1.0856480571314584,0.9753310902311707,0.964469839350623,0.8428971585404479,1.0160806126652873,53.41667175292969,1.2529373168945312,0.5870559692382813,0.6873458862304688,27338.180541992188,0.7085227966308594,291.8211364746094,309.72394409179685,350.8558410644531,-0.5583155365804747,0.31871645076823385,-0.24968272877661726,-1.7690222576342303,-0.3741153132946355
0.811652863782864,1.0397993111493196,1.207416777559972,0.9871990915194586,0.8653517499017039,1.0603903891988753,0.9610142654489882,0.9181669813909963,30.916671752929688,1.2029373168945312,0.5370559692382814,0.7373458862304688,24838.180541992188,0.5835227966308594,286.8211364746094,314.72394409179685,355.8558410644531,0.8729894143832689,-0.2060608206442067,1.277489750664869,-1.3919598683352785,-0.44247157152595595
1.0277448001468406,1.0277448001468406,0.6531714912598187,1.1315439839568395,1.1497460565352102,0.9522553985182781,0.8208843405709454,1.004300633131203,48.72917175292969,1.271687316894531,0.5683059692382814,0.6560958862304688,23275.680541992188,0.5366477966308594,288.6961364746094,319.09894409179685,351.4808410644531,-0.13953757347659426,0.0008310765374783464,-0.1435173680693398,-1.192407115051485,-0.4690410402407462
