h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler
1.16405927180262,1.1335671415770796,0.9788245506749867,1.3482868030826374,0.9249660157276474,0.9264883705088997,0.8403315592333019,1.0359674908331529,54.06735578887633,1.193742180050463,0.6200476279974978,0.7118480911141878,20467.5375228674,0.6874617090091559,287.0420464052694,308.9207331014991,362.76458361755806,-1.216086102493903,-0.4458596296176334,0.7887571292499282
0.6887718972181684,1.0835921023824742,0.7667033920924213,1.1421903610178117,1.404756698178841,0.8686620210256769,0.8305287407433037,0.904771708405516,59.982532478656296,1.2224914206165542,0.553364566267974,0.6191833252074399,23832.75460915388,0.3136286653220019,296.3366799519881,308.9027355192324,359.05364993205313,-0.0211559729453233,-0.7963860455837498,1.272011501187234
1.105094951321472,1.0418161933541907,1.2257506844407464,1.0938196191247995,1.0919302695549815,1.141768044917358,0.7744854271630974,0.9999980874760568,45.59717286222177,1.2455427075558705,0.4527868753831752,0.6367171498926167,23549.14310739014,0.6584022135648194,291.088965386237,321.88060106060954,346.3613714059191,-0.5480721298257247,0.1039035336096119,0.8195905738759892
1.2511957948254309,0.733665863838822,1.030928124071086,0.7973221506851855,1.031494089298402,1.194593760207732,1.0143482305205878,0.7715062327003015,37.69007894523406,1.241078570444558,0.4964403228237425,0.7038080053159539,24727.877665015367,0.5130340709883539,287.2094359783132,315.08304830016425,347.5122727553468,0.3472662653360285,-0.1841816372497337,1.4601175764461132
0.9403998833863176,0.9458279957211276,1.257911703361922,1.13920490982637,0.8985272903079062,0.9014067452112238,1.307353217078591,0.9513863210092304,58.7315567968071,1.1397388454387252,0.6453013950381534,0.7452628584772849,26949.52874183264,0.3641747313263546,289.72786977476056,314.8118774309614,350.95301543124685,-0.3140853898143146,-0.8763006462839158,1.1504281297217784
1.3485695419129806,0.9231189096060628,0.8383107366812812,1.0900540573519824,1.3237590483510742,1.185609660556191,0.765243517839058,1.2706540120176233,40.26833953084554,1.1756140296297792,0.5982443353556938,0.5540549074070255,28864.34646811212,0.3818500897638447,281.8056081074214,316.97541755531284,353.80966221572845,-0.2080038600024734,-0.6750107847945734,1.161124559382097
0.8500449055186796,0.636322495433095,1.074272885327355,0.9107039691400142,1.2497880816574805,0.9966902109347732,0.9129834756376964,0.9116860289054832,50.91460721497222,1.202101745167464,0.4744273170164483,0.5921036932343781,29763.71084874189,0.3019440963662038,293.13680666092233,322.63345621431995,350.6626532215124,0.1993636729956874,-0.6496501477260416,1.55663243210888
0.9161279856111532,1.1327484278894857,1.0531261495194164,1.0844362765762832,0.742113761247743,1.0087797702397132,0.9216099618304724,1.0849715049461408,43.08727307215281,1.2493367112924751,0.5784920022735062,0.7399385090659611,25396.07996162429,0.7278597853993691,281.730238228838,324.05039531848115,359.7636045838773,-0.9057575994576976,0.0072606539035505,1.4619248062132588
0.6994846867514093,0.9256237861379076,0.8439761119336258,1.3071990488219087,0.8280308603666813,1.041191258595506,0.9770145592021836,0.9778578261324848,52.100462071329886,1.1936431762171242,0.4613251476607241,0.6555582920567065,25261.812866349454,0.3526725872141904,281.88583182179303,319.0479370721658,347.3727074720184,-0.2627987841212423,-0.8999095243189376,0.8663220707318021
0.9450911324307282,1.2236899418071492,1.0133284247725112,1.062425945414424,1.0731633237597904,1.2089330406822452,0.7849897318400245,1.0557820592656952,34.77759256157852,1.1952639416839763,0.5019418575970831,0.7100716817019476,21391.450081968345,0.4692404953990031,293.48335072347805,319.15407288117314,358.66662406785,-0.49270183779237,-0.621719309843409,1.4840544687109556
