h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,T3_prime,T5_prime,log_A_evap,log_A_GasCooler,log_A_recup
1.1396920178674297,0.8928472872960448,0.9273648890700624,0.8496205953043287,0.8810690751606484,0.93821845508163,1.0088827651021732,1.3948573097256087,56.37354922686494,1.2864056211020034,0.4519541694838368,0.6016266865402256,20057.58660498121,318.08533717718336,359.5996112726872,0.3937090698764284,0.961158915208886,-0.7643927693088964
0.8741173715166042,1.2798661766717134,1.1900366723779934,0.9972230296011416,0.9839454460068164,0.926859066389126,1.002089393786942,1.0739976851321331,58.34196066874231,1.1205019455981358,0.5152922616487985,0.6813473329082584,23245.858299002703,327.90571040429774,345.8004934548369,0.2104843676065524,-0.0367792789534511,-1.1178402191413197
0.9536181436223178,1.071074938136768,0.8938495801571829,0.9567012041619792,0.8447136516370939,0.9351162718270568,0.9963812369334996,1.027725418554231,44.022045337496095,1.2874456974472903,0.5535423286769423,0.615038012844939,23664.61534871397,310.87879505113466,360.3902896454524,0.494217940985215,0.8893597155977327,-0.5449971941288154
1.0496895147105345,0.8213044754196027,1.0665729142219342,1.048407784050713,0.9169526041979228,1.0591678213567446,1.0297127141151785,0.871246332972818,48.40234167632123,1.2375771444601626,0.4675732998289667,0.7046946251373202,23961.72691609256,322.05289108095184,361.6051438102679,0.4997167383491724,0.9757473446675544,-0.6748041154391617
1.146331769068354,1.0984830412950743,1.1161951080144006,0.8759153584671515,0.8203183161116727,0.9368523278769606,0.9783459382114086,1.1050464819113488,35.01101838276226,1.1135674118210344,0.5201253862418362,0.57617473214367,26954.672066898624,316.2363753620858,352.8912383763787,0.0958480628976956,1.106572377840703,-1.0034456293534224
0.9281238643232064,0.8537977494659018,0.8609604292632875,1.0779019771361755,1.2947087699374584,1.043466228534462,0.9139506989679644,0.913654326064334,59.7350587841093,1.1601927133893633,0.4566406217582733,0.7439642090157089,23885.581012703457,316.71399229851227,355.2750587550196,0.4406114821324488,0.8813700811679918,-0.7323821859466225
0.9721511535004276,1.1180626905613678,0.99107119659073,1.2299108369503866,1.0052895327957594,1.3113101197968158,0.9179711588139412,1.0183014721968042,36.9501510415033,1.2416344177290564,0.4657156994310042,0.6407579082767278,24486.936226225305,322.5019553131635,358.4461960180599,0.5752568266778519,0.8437553444143367,-0.6271396945935417
0.8340497538990957,1.1737893368511103,0.5138098989896391,0.9836859777314714,0.8950411738011121,1.1306687055147535,0.9950870094676002,1.3840126807403192,58.281953224053765,1.1134701202937545,0.5293846552403193,0.5972100926692928,22375.44130874328,321.99872302648737,346.64677254520825,0.0231073207336603,0.3064185800859195,-1.2388709123094048
0.8205690063878994,0.8768976522472435,0.8463418537998565,1.0602567583148412,1.0320969866101333,0.9510964701748238,0.9184862843299352,0.9855910150413024,49.48939946977106,1.2164340920352543,0.4765431508086121,0.5646993494660025,23732.5179162934,327.97511987404374,353.20132152926885,0.499731714723791,0.6906138863950203,-0.7993396273785386
1.1218788733591296,1.1445064193866483,0.962114777291026,1.1035215987566669,0.9831507925463756,1.1801820883245917,0.8930731325984254,1.1723909989428514,48.232103846365774,1.1691766113905913,0.5635081696523117,0.5839515810175082,22272.69627263152,310.71788578908246,351.1232605554462,0.1659604947882537,-0.6339749882777997,-0.9386810242854108
