eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
0.7420181274414063,24210.281372070312,291.2232971191406,317.07929077148435,0.6839275793782962,0.9171454081686344
0.6420181274414063,29210.281372070312,281.2232971191406,307.07929077148435,0.8966571360869773,1.0563760680423393
0.6170181274414063,22960.281372070312,298.7232971191406,319.57929077148435,0.5248791787141529,0.8830170545619032
0.7170181274414062,27960.281372070312,288.7232971191406,309.57929077148435,0.9145292733726794,1.016726881548733
0.6670181274414063,20460.281372070312,283.7232971191406,314.57929077148435,0.4679438830199021,0.7494817816225292
0.5670181274414063,25460.281372070312,293.7232971191406,304.57929077148435,0.6824458858690841,0.8942252575158117
0.5732681274414063,20147.781372070312,295.5982971191406,306.45429077148435,0.4511409366977071,0.6745241832405925
0.6732681274414063,25147.781372070312,285.5982971191406,316.45429077148435,0.6523265469216821,0.9629939813833643
0.7232681274414063,22647.781372070312,280.5982971191406,311.45429077148435,0.5987465130712857,0.828673219365636
0.6232681274414062,27647.781372070312,290.5982971191406,321.45429077148435,0.6891210038439015,1.0788491107102356
0.6482681274414063,23897.781372070312,288.0982971191406,303.95429077148435,0.8325670858924957,0.8242965844780347
0.7482681274414062,28897.781372070312,298.0982971191406,313.95429077148435,0.8191405937954204,1.0646590840649157
0.6982681274414063,21397.781372070312,293.0982971191406,308.95429077148435,0.5092425528508805,0.7428810244964869
0.5982681274414063,26397.781372070312,283.0982971191406,318.95429077148435,0.5959798812017492,1.0257620561486382
0.5857681274414063,23272.781372070312,289.3482971191406,315.20429077148435,0.6116740290699042,0.8827586519392806
0.6857681274414062,28272.781372070312,279.3482971191406,305.20429077148435,0.8888976036548683,1.0070553558773194
0.7357681274414063,20772.781372070312,284.3482971191406,320.20429077148435,0.4150715526297265,0.7867538359860928
0.6357681274414063,25772.781372070312,294.3482971191406,310.20429077148435,0.6796658628967118,0.9434345244256811
0.6107681274414063,22022.781372070312,281.8482971191406,317.70429077148435,0.43863377205225607,0.8412200866253162
0.7107681274414063,27022.781372070312,291.8482971191406,307.70429077148435,0.7442257559056399,0.9647301145301249
0.6607681274414063,24522.781372070312,296.8482971191406,322.70429077148435,0.5717151492279344,0.9583648954222777
0.5607681274414062,29522.781372070312,286.8482971191406,312.70429077148435,0.844487536034124,1.106559179773148
0.5576431274414063,22491.531372070312,290.2857971191406,319.89179077148435,0.4928769657832272,0.8701245872775729
0.6576431274414063,27491.531372070312,280.2857971191406,309.89179077148435,0.7862177972126287,1.015864749501522
0.7076431274414063,24991.531372070312,285.2857971191406,314.89179077148435,0.6806648628529084,0.9455596972067045
0.6076431274414062,29991.531372070312,295.2857971191406,304.89179077148435,0.8639923227129837,1.0519503870852038
0.6326431274414063,23741.531372070312,282.7857971191406,322.39179077148435,0.44265250293002095,0.9317722572119357
0.7326431274414062,28741.531372070312,292.7857971191406,312.39179077148435,0.7897599703932328,1.0576631060549
