h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
1.2698618115154705,0.8965714474453891,0.9375194732434105,0.9048220134265976,1.3130626812259132,0.9704848585735177,45.20530700683594,1.2554122924804687,0.4904861450195313,0.7373123168945312,27321.548461914062,297.1720886230469,313.76386108398435,0.9407364386978875,0.9947383081852478
0.9864446092499608,1.0989410115381677,1.1482520336160316,1.1073351309830177,0.9930641026941275,1.212802889715474,30.205307006835938,1.1554122924804686,0.5904861450195313,0.6373123168945313,22321.548461914062,287.1720886230469,303.76386108398435,0.6632986607435261,1.0644762965832046
0.9377196466339712,0.8239369750666016,0.8808540742252258,0.8365096817202856,1.1597484873716424,1.1246454937792176,41.45530700683594,1.1304122924804687,0.5154861450195313,0.7123123168945313,26071.548461914062,289.6720886230469,321.26386108398435,0.7320401515017059,1.4158765565920133
1.1485515329241989,1.045919389954628,1.0845496074628733,1.052915990827471,0.9448495390802015,0.9200447601757884,56.45530700683594,1.2304122924804686,0.6154861450195314,0.6123123168945312,21071.548461914062,279.6720886230469,311.26386108398435,0.48775933133255533,0.7144382871651881
1.0337448033594316,0.9503200703416208,1.2689407471306184,0.9572690764297783,0.813245003730367,1.017714587841009,48.95530700683594,1.1804122924804685,0.46548614501953134,0.5623123168945313,28571.548461914062,284.6720886230469,316.26386108398435,0.6266588718826345,0.814453456763204
0.7979563067705496,1.1691338445339452,0.9862602568382887,1.1822923518771584,1.040554549260115,0.7488074483014895,33.95530700683594,1.2804122924804686,0.5654861450195313,0.6623123168945313,23571.548461914062,294.6720886230469,306.26386108398435,1.3071869268317484,1.1823285243753485
0.8239369750666016,0.9377196466339712,0.8235708438069378,1.1597889554715812,1.1822443360989203,0.9061444663730163,55.51780700683594,1.2366622924804687,0.5592361450195313,0.6185623168945313,21384.048461914062,281.5470886230469,314.38886108398435,0.5640618740273375,1.0757569338692723
1.045919389954628,1.1485515329241989,1.0457270293689693,0.9448740919565501,0.9572451766907375,1.1087405695858608,40.51780700683594,1.1366622924804686,0.4592361450195313,0.7185623168945313,26384.048461914062,291.5470886230469,304.38886108398435,0.49981318859035795,0.9922849993367587
1.1691338445339452,0.7979563067705496,1.1687876142833649,1.040578352894862,0.8364681108674996,0.6774130647161111,33.01780700683594,1.2866622924804687,0.6092361450195314,0.6685623168945313,23884.048461914062,296.5470886230469,319.38886108398435,1.8261428253956962,1.0239965089510072
0.9503200703416208,1.0337448033594316,0.9501260872278363,0.8132948087543889,1.0528915693161365,1.005925216917107,48.01780700683594,1.1866622924804686,0.5092361450195313,0.5685623168945313,28884.048461914062,286.5470886230469,309.38886108398435,0.6865834190657975,1.1562625438667344
0.9982128146790993,0.8811055900042294,1.0987129194396743,1.3132655665585522,0.6652103118423485,1.0540715204891162,59.26780700683594,1.1116622924804687,0.5842361450195314,0.6935623168945313,22634.048461914062,289.0470886230469,316.88886108398435,0.33067195533344257,0.7081632650733652
1.388993672926334,1.084764894784511,0.8963384639952678,0.9930870760264408,1.0048172214372415,0.8384597815413273,44.26780700683594,1.2116622924804685,0.4842361450195313,0.5935623168945313,27634.048461914062,279.0470886230469,306.88886108398435,0.6861627401042919,0.9993358263969764
1.0989410115381677,0.9864446092499608,0.9980292093248704,1.0926583419797342,1.1073054882699083,1.1845827465008896,36.76780700683594,1.1616622924804687,0.6342361450195313,0.6435623168945312,20134.048461914062,284.0470886230469,321.88886108398435,0.9462670248722986,0.9180005951734536
0.8965714474453891,1.2698618115154705,1.383922500696135,0.8899720597968773,0.9047939452702383,0.9583971149452044,51.76780700683594,1.2616622924804686,0.5342361450195313,0.7435623168945313,25134.048461914062,294.0470886230469,311.88886108398435,0.8063936276164126,0.9136852477688934
0.8642580373445075,0.7097542521470892,0.9244546047069981,0.969378516309806,0.9812681808932029,0.9823836235740351,53.64280700683594,1.1741622924804687,0.5967361450195313,0.6060623168945313,25759.048461914062,297.7970886230469,305.63886108398435,0.8601994291457161,1.0560491471311013
1.071309088353328,1.0099700131068052,1.130175764652728,1.2098772950149996,1.2471796651120282,1.251589805936029,38.64280700683594,1.2741622924804688,0.49673614501953134,0.7060623168945312,20759.048461914062,287.7970886230469,315.63886108398435,0.7592958684918348,0.9174170912919895
1.2244848982479926,0.9110079984710036,1.0216033587293494,0.8563531838816973,1.0787937405896226,0.8754922040724868,31.142807006835938,1.1241622924804686,0.6467361450195314,0.6560623168945313,28259.048461914062,282.7970886230469,310.63886108398435,0.9743129924468502,1.3067128587391534
0.9745922410598202,1.1140623339206133,0.763268394352401,1.0656230043003185,0.8739226996771994,1.080067683288478,46.14280700683594,1.2241622924804687,0.5467361450195314,0.5560623168945313,23259.048461914062,292.7970886230469,320.63886108398435,0.576270756440174,1.3143642554703518
0.924662947601269,0.9625788271162782,1.2239238722089734,0.9187921048556833,1.0284863397915784,1.029614587110479,57.39280700683594,1.2991622924804687,0.5717361450195313,0.6810623168945313,29509.048461914062,285.2970886230469,308.13886108398435,1.0531760340715868,1.2209713363586756
